Time,Target torque,Current elbow Torque(N),Target force,Current shoulder Torque (N),EMG_1 (Bicep),EMG_2 (Tricep lateral),EMG_3 (Anterior Deltoid),EMG_4 (Medial Deltoid),EMG_5 (Posterior Deltoid),EMG_6 (Pectoralis Major),EMG_7 (Lower Trapezius),EMG_8 (Middle Trapezius),Sensor Fx,Sensor Fy,Sensor Fz,Sensor Mx,Sensor My,Sensor Mz
67.0127854,1.0,0.20940152188000383,1.0,-0.020657424765001764,2.2450610333340073,2.2610849156787984,2.2607612008670106,2.260923058272817,2.260923058272817,2.2610849156787984,2.260923058272817,2.2612467730849555,-0.0312632444433566,0.0288579237750004,-0.026232976881825677,-0.03138900113239487,0.02741502758625038,-0.02767038241495523
67.0143415,1.0,0.20940152188000383,1.0,-0.020657424765001764,2.9667850005283793,1.9461107231675991,2.25655290837743,2.259304484222624,2.260599343461379,2.260923058272817,2.2610849156787984,2.2610849156787984,-0.0312632444433566,0.0288579237750004,-0.026232976881825677,-0.03138900113239487,0.02741502758625038,-0.02767038241495523
67.0158972,1.0,0.20940152188000383,1.0,-0.020657424765001764,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.0312632444433566,0.0288579237750004,-0.026232976881825677,-0.03138900113239487,0.02741502758625038,-0.02767038241495523
67.01656702,1.0,0.17238369938000275,1.0,-0.007013206265000349,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.083722508093048,0.077281094775,-0.07025152566211341,-0.08405928265382136,0.07341704003625,-0.07410087650599245
67.01723684,1.0,0.17238369938000275,1.0,-0.007013206265000349,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.083722508093048,0.077281094775,-0.07025152566211341,-0.08405928265382136,0.07341704003625,-0.07410087650599245
67.01790666000001,1.0,0.17238369938000275,1.0,-0.007013206265000349,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.083722508093048,0.077281094775,-0.07025152566211341,-0.08405928265382136,0.07341704003625,-0.07410087650599245
67.01857648000001,1.0,0.17238369938000275,1.0,-0.007013206265000349,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.083722508093048,0.077281094775,-0.07025152566211341,-0.08405928265382136,0.07341704003625,-0.07410087650599245
67.0192459,1.0,0.17238369938000275,1.0,-0.007013206265000349,2.9577209383497465,2.0671798660685097,1.273595779062771,0.7546843417892887,1.63922996345638,4.913796407048129,5.310358215633014,5.310358215633014,-0.083722508093048,0.077281094775,-0.07025152566211341,-0.08405928265382136,0.07341704003625,-0.07410087650599245
67.02038953333333,1.0,0.1381792163800064,1.0,0.0036059567349973065,2.2426331725217232,5.162092416761946,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,-0.07551505707010328,0.06970510577499978,-0.06336465653585491,-0.07581881708345949,0.06621985048624979,-0.06683664937600386
67.02153316666667,1.0,0.1381792163800064,1.0,0.0036059567349973065,2.2541250473794894,2.2601137712455337,2.259790056435845,2.259790056435845,2.2601137712455337,2.2601137712455337,2.2601137712455337,2.260275628650641,-0.07551505707010328,0.06970510577499978,-0.06336465653585491,-0.07581881708345949,0.06621985048624979,-0.06683664937600386
67.0226763,1.0,0.1381792163800064,1.0,0.0036059567349973065,2.2277422937278675,2.260275628650641,2.260275628650641,2.260275628650641,2.260275628650641,2.260275628650641,2.260275628650641,2.260275628650641,-0.07551505707010328,0.06970510577499978,-0.06336465653585491,-0.07581881708345949,0.06621985048624979,-0.06683664937600386
67.02401376666667,1.0,0.0038694478800032073,1.0,-0.02673233026500199,2.217868994465996,2.260275628650641,2.260437486055922,2.260275628650641,2.260437486055922,2.260437486055922,2.260599343461379,2.260437486055922,-0.00011672264111827835,0.00010774227499998901,-9.79419251123854e-05,-0.00011719215901842568,0.00010235516124998956,-0.00010330853926815199
67.02535123333332,1.0,0.0038694478800032073,1.0,-0.02673233026500199,2.214793704663145,2.260437486055922,2.260437486055922,2.260599343461379,2.260437486055922,2.2607612008670106,2.260599343461379,2.260599343461379,-0.00011672264111827835,0.00010774227499998901,-9.79419251123854e-05,-0.00011719215901842568,0.00010235516124998956,-0.00010330853926815199
67.0266878,1.0,0.0038694478800032073,1.0,-0.02673233026500199,2.2042729768601745,2.2610849156787984,2.260599343461379,2.260599343461379,2.2607612008670106,2.260599343461379,2.2607612008670106,2.2607612008670106,-0.00011672264111827835,0.00010774227499998901,-9.79419251123854e-05,-0.00011719215901842568,0.00010235516124998956,-0.00010330853926815199
67.02767812500001,1.0,-0.05142077461999506,1.0,-0.05156124126500217,2.2411764560531378,2.260923058272817,2.2607612008670106,2.2607612008670106,2.2607612008670106,2.260923058272817,2.2607612008670106,2.2607612008670106,0.005191541766582649,-0.004792116725000017,0.004356220781580945,0.005212424791207691,-0.004552510888750016,0.004594914845285035
67.02866845,1.0,-0.05142077461999506,1.0,-0.05156124126500217,2.95496934817952,1.354847764540586,1.7149789629457894,2.2314650132887324,2.2586570546074447,2.260275628650641,2.2607612008670106,2.2607612008670106,0.005191541766582649,-0.004792116725000017,0.004356220781580945,0.005212424791207691,-0.004552510888750016,0.004594914845285035
