Time,Target torque,Current elbow Torque(N),Target force,Current shoulder Torque (N),Bicep (EMG_1),Tricep lateral (EMG_2),Anterior Deltoid (EMG_3),Medial Deltoid (EMG_4),Posterior Deltoid (EMG_5),Pectoralis Major (EMG_6),Lower Trapezius (EMG_7),Middle Trapezius (EMG_8)
34.864199049999996,50,47.32478957938119,1.0,0.0,2.202978118103835,2.2615704878977936,2.2615704878977936,2.261732345304475,2.2615704878977936,2.261732345304475,2.261408630491287,2.261894202711332
34.865281,50,47.48322158621713,1.0,0.0,2.1888965298367147,2.261894202711332,2.261894202711332,2.2620560601183635,2.261894202711332,2.261732345304475,2.261894202711332,2.261732345304475
34.86654765,50,47.48322158621713,1.0,0.0,2.1859830979430295,2.2620560601183635,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.261894202711332
34.8678139,50,47.05038314627572,1.0,0.0,2.217868994465996,2.2627034897482408,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2620560601183635,2.2620560601183635
34.868583,50,47.05038314627572,1.0,0.0,2.216897850311004,2.2627034897482408,2.26221791752557,2.26221791752557,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.2620560601183635
34.8693521,50,47.05038314627572,1.0,0.0,2.207833838496774,2.2620560601183635,2.26221791752557,2.2623797749329517,2.26221791752557,2.26221791752557,2.261894202711332,2.26221791752557
34.8701209,50,47.31599288748666,1.0,0.0,2.2024925460730396,2.26221791752557,2.26221791752557,2.26221791752557,2.2623797749329517,2.26221791752557,2.2623797749329517,2.26221791752557
34.87126595,50,47.31599288748666,1.0,0.0,2.2047585488966344,2.26221791752557,2.26221791752557,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517
34.8724107,50,47.70510726736947,1.0,0.0,3.2187985784009006,2.2528301881966524,2.259628199031263,2.2612467730849555,2.261894202711332,2.26221791752557,2.26221791752557,2.2625416323405085
34.87350240000001,50,47.70510726736947,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.8745938,50,47.39868789481088,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.8759876,50,47.39868789481088,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.8773812,50,46.789297636021814,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.87829513333333,50,46.789297636021814,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.87920906666667,50,46.789297636021814,1.0,0.0,3.1945197898521127,2.8041175576512374,2.0085875691459885,1.3655302987544333,4.058524366152865,5.310358215633014,5.310358215633014,5.310358215633014
34.8801228,50,47.55294662283822,1.0,0.0,2.240529026516064,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.88090986666667,50,47.55294662283822,1.0,0.0,2.2351877329412533,2.261408630491287,2.2615704878977936,2.261408630491287,2.2612467730849555,2.2615704878977936,2.2615704878977936,2.2615704878977936
34.88169693333333,50,47.55294662283822,1.0,0.0,2.196180109813111,2.261894202711332,2.261894202711332,2.261732345304475,2.261732345304475,2.261894202711332,2.261732345304475,2.261732345304475
34.8824837,50,48.741453702916345,1.0,0.0,2.1940759644510264,2.261894202711332,2.261894202711332,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635,2.2620560601183635
34.8836407,50,48.741453702916345,1.0,0.0,2.2060534076680822,2.2620560601183635,2.261894202711332,2.2620560601183635,2.2620560601183635,2.261894202711332,2.261894202711332,2.26221791752557
34.8847974,50,48.28477340506478,1.0,0.0,2.216574135594053,2.2625416323405085,2.2620560601183635,2.261894202711332,2.2620560601183635,2.26221791752557,2.26221791752557,2.2620560601183635
34.885521999999995,50,48.28477340506478,1.0,0.0,2.2400434543650842,2.26221791752557,2.26221791752557,2.261894202711332,2.2623797749329517,2.26221791752557,2.26221791752557,2.2623797749329517
34.8862466,50,48.28477340506478,1.0,0.0,2.779029562908894,2.2620560601183635,2.2623797749329517,2.26221791752557,2.26221791752557,2.26221791752557,2.26221791752557,2.2623797749329517
34.8869708,50,47.91926437186166,1.0,0.0,2.190191388473887,2.26221791752557,2.26221791752557,2.2623797749329517,2.26221791752557,2.26221791752557,2.26221791752557,2.26221791752557
34.8880835,50,47.91926437186166,1.0,0.0,2.19747496851185,2.2623797749329517,2.26221791752557,2.2625416323405085,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517
34.8891959,50,47.843931730260095,1.0,0.0,3.1953290827202903,1.804485833980944,0.9001930912340965,1.2747287746705194,1.9181094500586726,2.2584951972040868,2.2610849156787984,2.261894202711332
34.890296,50,47.843931730260095,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.8913958,50,46.74606185721322,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.892645099999996,50,46.74606185721322,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.8938941,50,47.03410201834603,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.89467486666666,50,47.03410201834603,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.895455633333334,50,47.03410201834603,1.0,0.0,3.2001848400500172,3.0664897296424214,2.2934564004052334,1.5277106580410054,1.0023244169911083,3.141915765684824,5.256781785012928,5.310358215633014
34.8962361,50,47.92133193777963,1.0,0.0,2.1922955337826138,2.261894202711332,2.2612467730849555,2.2612467730849555,2.261408630491287,2.2610849156787984,2.2610849156787984,2.2612467730849555
34.8973621,50,47.92133193777963,1.0,0.0,2.2151174193763046,2.261732345304475,2.261732345304475,2.2615704878977936,2.261732345304475,2.261894202711332,2.2615704878977936,2.2615704878977936
34.8984878,50,47.76589065359994,1.0,0.0,2.1990935419006883,2.261894202711332,2.261894202711332,2.261732345304475,2.261894202711332,2.261732345304475,2.261894202711332,2.261894202711332
34.8996132,50,47.76589065359994,1.0,0.0,2.200064685942216,2.2620560601183635,2.261732345304475,2.261894202711332,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635
34.9007383,50,47.26930099295541,1.0,0.0,2.177728374544235,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2620560601183635,2.2620560601183635
34.901916,50,47.26930099295541,1.0,0.0,2.221591713784333,2.262865347156148,2.26221791752557,2.261894202711332,2.2620560601183635,2.26221791752557,2.261894202711332,2.26221791752557
34.9030933,50,47.71714645193978,1.0,0.0,2.243766174229251,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2623797749329517,2.26221791752557,2.2620560601183635,2.26221791752557
34.90379123333334,50,47.71714645193978,1.0,0.0,2.199740971261021,2.26221791752557,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2623797749329517,2.26221791752557,2.26221791752557
34.904489166666664,50,47.71714645193978,1.0,0.0,2.1867923845746176,2.2625416323405085,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517
34.9051868,50,47.771238859166345,1.0,0.0,2.1989316845610336,2.26221791752557,2.2623797749329517,2.26221791752557,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.26221791752557
34.90653805,50,47.771238859166345,1.0,0.0,4.998288180533385,1.3957974819339019,1.4484008855363573,1.5649377049768756,4.461232775170641,3.3537887384623226,3.7278450916694745,5.101394166009054
34.907889,50,48.128233488072595,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.196083458346194
34.908908866666664,50,48.128233488072595,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.90992873333333,50,48.128233488072595,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9109483,50,48.06959396170541,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.911739233333336,50,48.06959396170541,1.0,0.0,3.19500536557233,1.8446263622008756,1.0118739407571742,3.6822007564343555,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.91253016666666,50,48.06959396170541,1.0,0.0,2.1942378217855447,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9133207,50,47.560972745885095,1.0,0.0,2.2175452797469757,2.2615704878977936,2.2612467730849555,2.2610849156787984,2.261408630491287,2.2612467730849555,2.261408630491287,2.2612467730849555
34.91449865,50,47.560972745885095,1.0,0.0,2.210423556102909,2.261732345304475,2.261732345304475,2.2615704878977936,2.2615704878977936,2.2615704878977936,2.2615704878977936,2.2615704878977936
34.9156763,50,47.80784469412728,1.0,0.0,2.2071864091021163,2.261894202711332,2.261732345304475,2.2620560601183635,2.261894202711332,2.261894202711332,2.261732345304475,2.261894202711332
34.91643666666667,50,47.80784469412728,1.0,0.0,2.2063771223626616,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.261894202711332
34.91719703333333,50,47.80784469412728,1.0,0.0,2.2615704878977936,2.2620560601183635,2.26221791752557,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.2620560601183635
34.9179571,50,48.134031827916345,1.0,0.0,2.244413603780237,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2620560601183635,2.2620560601183635,2.26221791752557
34.919107600000004,50,48.134031827916345,1.0,0.0,2.210909128158961,2.26221791752557,2.2620560601183635,2.26221791752557,2.26221791752557,2.26221791752557,2.2623797749329517,2.26221791752557
34.9202577,50,48.279783781041345,1.0,0.0,2.216897850311004,2.2625416323405085,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2623797749329517,2.2623797749329517
34.921646949999996,50,48.279783781041345,1.0,0.0,2.200712115306663,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2625416323405085,2.26221791752557
34.9230359,50,48.35324722098275,1.0,0.0,3.197271385627352,2.249431182894832,2.259304484222624,2.2610849156787984,2.261894202711332,2.26221791752557,2.26221791752557,2.2623797749329517
34.9237538,50,48.35324722098275,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.924471700000005,50,48.35324722098275,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9251893,50,47.550291593541345,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9264845,50,47.550291593541345,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9277794,50,47.19208389090463,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.92858546666667,50,47.19208389090463,1.0,0.0,3.1985662542504496,2.7906833404960287,2.039987858227664,1.406318161593835,3.767176929096431,5.310358215633014,5.310358215633014,5.310358215633014
34.92939153333333,50,47.19208389090463,1.0,0.0,2.2253144331940193,3.604022740496582,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9301973,50,48.20068984793588,1.0,0.0,2.2228865726990743,2.2615704878977936,2.2615704878977936,2.2615704878977936,2.2612467730849555,2.2612467730849555,2.2615704878977936,2.2615704878977936
34.93175885,50,48.20068984793588,1.0,0.0,2.213984417883261,2.261732345304475,2.261732345304475,2.2620560601183635,2.261894202711332,2.261732345304475,2.261408630491287,2.261732345304475
34.9333201,50,48.340872343053064,1.0,0.0,2.1990935419006883,2.2620560601183635,2.261894202711332,2.261894202711332,2.261894202711332,2.26221791752557,2.261894202711332,2.261732345304475
34.9340867,50,48.340872343053064,1.0,0.0,2.1845263820169176,2.2620560601183635,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635
34.9348533,50,48.340872343053064,1.0,0.0,2.2050822635884657,2.2625416323405085,2.26221791752557,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2620560601183635,2.26221791752557
